login_success,wrong_password,invalid_user,last_login_success,last_ip_login_success,user,source_ip,source_port,anomaly
1,1,2,1,2,ubnt,102.22.177.9,52685
1,1,2,1,2,ubnt,102.22.177.9,53880
1,1,2,1,2,ubnt,102.22.177.9,54951
1,1,2,1,2,ubnt,102.22.177.9,61055
1,1,2,1,2,ubnt,102.22.177.9,62132
1,1,2,1,2,ubnt,102.22.177.9,52283
1,1,2,1,2,ubnt,102.22.177.9,53467
1,2,1,1,1,myazure1,182.66.55.189,36534
1,2,1,1,2,myazure1,182.66.55.189,36534
1,2,1,1,2,myazure1,182.66.55.189,36534
1,1,2,1,2,ubnt,102.22.177.9,54754
1,1,2,1,2,ubnt,102.22.177.9,55841
1,1,2,1,2,ubnt,102.22.177.9,57071
1,1,2,1,2,ubnt,102.22.177.9,53443
1,1,2,1,2,ubnt,102.22.177.9,50006
1,1,2,1,2,ubnt,102.22.177.9,51069
1,1,2,1,2,ubnt,102.22.177.9,64010
1,1,2,1,2,ubnt,102.22.177.9,54058
1,1,2,1,2,ubnt,102.22.177.9,60485
1,1,2,1,2,ubnt,102.22.177.9,60163
1,1,2,1,2,ubnt,102.22.177.9,61289
1,1,2,1,2,ubnt,102.22.177.9,62475
1,1,2,1,1,administrator,102.22.177.9,61149
1,1,2,1,2,administrator,102.22.177.9,62118
1,1,2,1,2,administrator,102.22.177.9,63382
1,1,2,1,2,administrator,102.22.177.9,64417
1,1,2,1,2,administrator,102.22.177.9,64656
1,1,2,1,2,administrator,102.22.177.9,49473
1,1,2,1,2,administrator,102.22.177.9,50733
1,1,2,1,2,administrator,102.22.177.9,61334
1,1,2,1,2,administrator,102.22.177.9,62540
1,1,2,1,2,administrator,102.22.177.9,54649
1,1,2,1,2,administrator,102.22.177.9,58209
1,1,2,1,2,administrator,102.22.177.9,59447
1,1,2,1,2,administrator,102.22.177.9,61853
1,1,2,1,2,administrator,102.22.177.9,63062
1,1,2,1,2,administrator,102.22.177.9,64298
1,1,2,1,2,administrator,102.22.177.9,49167
1,1,2,1,2,administrator,102.22.177.9,50377
1,1,2,1,2,administrator,102.22.177.9,51522
1,1,2,1,2,administrator,102.22.177.9,52649
1,1,2,1,2,administrator,102.22.177.9,53770
1,1,2,1,1,web,102.22.177.9,63075
1,1,2,1,2,web,102.22.177.9,57556
1,1,2,1,2,web,102.22.177.9,55640
1,1,2,1,2,web,102.22.177.9,55357
1,1,2,1,2,web,102.22.177.9,55652
1,1,2,1,2,web,102.22.177.9,50126
1,1,2,1,1,tech,102.22.177.9,57149
1,1,2,1,2,tech,102.22.177.9,54033
1,1,2,1,2,tech,102.22.177.9,55036
1,1,2,1,2,tech,102.22.177.9,56434
1,1,2,1,2,tech,102.22.177.9,58501
1,1,2,1,2,tech,102.22.177.9,59503
1,1,2,1,2,tech,102.22.177.9,54709
1,1,2,1,2,tech,102.22.177.9,55850
1,1,2,1,2,tech,102.22.177.9,57257
1,1,2,1,1,pi,216.153.91.8,47896
1,1,2,1,2,pi,216.153.91.8,47902
1,1,2,1,2,tech,102.22.177.9,58303
1,1,2,1,2,tech,102.22.177.9,53541
1,1,2,1,2,tech,102.22.177.9,49331
1,1,2,1,2,tech,102.22.177.9,64824
1,1,2,1,2,tech,102.22.177.9,49739
1,1,2,1,2,tech,102.22.177.9,50763
1,1,2,1,2,tech,102.22.177.9,51990
1,1,2,1,2,tech,102.22.177.9,52993
1,1,2,1,1,demo,102.22.177.9,58997
1,1,2,1,2,demo,102.22.177.9,59940
1,1,2,1,2,demo,102.22.177.9,61197
1,1,2,1,2,demo,102.22.177.9,62182
1,1,2,1,2,demo,102.22.177.9,63204
1,1,2,1,2,demo,102.22.177.9,58886
1,1,2,1,2,demo,102.22.177.9,50056
1,1,2,1,2,demo,102.22.177.9,57071
1,1,2,1,2,demo,102.22.177.9,58056
1,1,2,1,2,demo,102.22.177.9,59327
1,1,2,1,2,demo,102.22.177.9,60359
1,1,2,1,2,demo,102.22.177.9,61661
1,1,2,1,2,demo,102.22.177.9,62704
1,1,2,1,2,demo,102.22.177.9,64003
1,1,2,1,2,demo,102.22.177.9,65015
1,1,2,1,2,demo,102.22.177.9,49903
1,1,2,1,2,demo,102.22.177.9,50934
1,1,2,1,2,demo,102.22.177.9,52159
1,1,2,1,2,demo,102.22.177.9,53157
1,1,2,1,2,demo,102.22.177.9,55214
1,1,2,1,1,telecomadmin,102.22.177.9,56648
1,1,2,1,2,telecomadmin,102.22.177.9,57659
1,1,2,1,2,telecomadmin,102.22.177.9,58670
1,1,2,1,2,telecomadmin,102.22.177.9,59889
1,1,2,1,2,telecomadmin,102.22.177.9,60899
1,1,2,1,2,telecomadmin,102.22.177.9,62107
1,1,2,1,2,telecomadmin,102.22.177.9,63124
1,1,2,1,2,telecomadmin,102.22.177.9,54223
1,1,2,1,2,telecomadmin,102.22.177.9,63207
1,1,2,1,2,telecomadmin,102.22.177.9,64502
1,1,2,1,2,telecomadmin,102.22.177.9,65506
1,1,2,1,2,telecomadmin,102.22.177.9,50361
1,1,2,1,2,telecomadmin,102.22.177.9,49339
1,1,2,1,2,telecomadmin,102.22.177.9,60786
1,1,2,1,2,telecomadmin,102.22.177.9,49951
1,1,2,1,2,telecomadmin,102.22.177.9,51018
1,1,2,1,2,telecomadmin,102.22.177.9,57196
1,1,2,1,2,telecomadmin,102.22.177.9,58200
1,1,2,1,2,telecomadmin,102.22.177.9,56856
1,1,2,1,2,telecomadmin,102.22.177.9,59202
